reword xn=,0.2986,steps,0,rdn=10,C,0.2986,R,0,D,0.7014,Scost,29860,Tscost,29860,Context,0
reword xn=,0.9678,steps,20,rdn=10,C,0.9678,R,0,D,0.0322,Scost,96780,Tscost,1.66938e+006,Context,0
reword xn=,0.9691,steps,40,rdn=10,C,0.9691,R,0,D,0.0309,Scost,96910,Tscost,3.60252e+006,Context,0
reword xn=,0.9672,steps,60,rdn=10,C,0.9672,R,0,D,0.0328,Scost,96720,Tscost,5.53707e+006,Context,0
reword xn=,0.965,steps,80,rdn=10,C,0.965,R,0,D,0.035,Scost,96500,Tscost,7.47043e+006,Context,0
reword xn=,0.9661,steps,100,rdn=10,C,0.9661,R,0,D,0.0339,Scost,96610,Tscost,9.40552e+006,Context,0
reword xn=,0.9648,steps,120,rdn=10,C,0.9648,R,0,D,0.0352,Scost,96480,Tscost,1.13394e+007,Context,0
reword xn=,0.967,steps,140,rdn=10,C,0.967,R,0,D,0.033,Scost,96700,Tscost,1.32732e+007,Context,0
reword xn=,0.9697,steps,160,rdn=10,C,0.9697,R,0,D,0.0303,Scost,96970,Tscost,1.52093e+007,Context,0
reword xn=,0.9662,steps,180,rdn=10,C,0.9662,R,0,D,0.0338,Scost,96620,Tscost,1.71472e+007,Context,0
reword xn=,0.9678,steps,200,rdn=10,C,0.9678,R,0,D,0.0322,Scost,96780,Tscost,1.90784e+007,Context,0
reword xn=,0.9678,steps,220,rdn=10,C,0.9678,R,0,D,0.0322,Scost,96780,Tscost,2.10136e+007,Context,0
reword xn=,0.967,steps,240,rdn=10,C,0.967,R,0,D,0.033,Scost,96700,Tscost,2.29512e+007,Context,0
reword xn=,0.9661,steps,260,rdn=10,C,0.9661,R,0,D,0.0339,Scost,96610,Tscost,2.48861e+007,Context,0
reword xn=,0.9696,steps,280,rdn=10,C,0.9696,R,0,D,0.0304,Scost,96960,Tscost,2.68205e+007,Context,0
