reword xn=,0.2024,steps,0,rd=1.08696,C,0.1014,R,0.101,D,0.7976,Scost,2200,Tscost,2200
reword xn=,0.2587,steps,20,rd=0.850406,C,0.0909,R,0.1678,D,0.7413,Scost,2200,Tscost,46200
reword xn=,0.2994,steps,40,rd=0.734803,C,0.0811,R,0.2183,D,0.7006,Scost,2200,Tscost,90200
reword xn=,0.3486,steps,60,rd=0.631096,C,0.0756,R,0.273,D,0.6514,Scost,2200,Tscost,134200
reword xn=,0.3938,steps,80,rd=0.558659,C,0.075,R,0.3188,D,0.6062,Scost,2200,Tscost,178200
reword xn=,0.4257,steps,100,rd=0.516796,C,0.069,R,0.3567,D,0.5743,Scost,2200,Tscost,222200
reword xn=,0.4413,steps,120,rd=0.498527,C,0.0484,R,0.3929,D,0.5587,Scost,2200,Tscost,266200
reword xn=,0.4893,steps,140,rd=0.449622,C,0.0445,R,0.4448,D,0.5107,Scost,2200,Tscost,310200
reword xn=,0.4912,steps,160,rd=0.447883,C,0.037,R,0.4542,D,0.5088,Scost,2200,Tscost,354200
reword xn=,0.5057,steps,180,rd=0.435041,C,0.0292,R,0.4765,D,0.4943,Scost,2200,Tscost,398200
reword xn=,0.5256,steps,200,rd=0.418569,C,0.0281,R,0.4975,D,0.4744,Scost,2200,Tscost,442200
reword xn=,0.5629,steps,220,rd=0.390833,C,0.0222,R,0.5407,D,0.4371,Scost,2200,Tscost,486200
reword xn=,0.6066,steps,240,rd=0.362677,C,0.0091,R,0.5975,D,0.3934,Scost,2200,Tscost,530200
reword xn=,0.6067,steps,260,rd=0.362617,C,0.0087,R,0.598,D,0.3933,Scost,2200,Tscost,574200
reword xn=,0.6404,steps,280,rd=0.343535,C,0.009,R,0.6314,D,0.3596,Scost,2200,Tscost,618200
reword xn=,0.6529,steps,300,rd=0.336958,C,0.0064,R,0.6465,D,0.3471,Scost,2200,Tscost,662200
reword xn=,0.6791,steps,320,rd=0.323958,C,0.0063,R,0.6728,D,0.3209,Scost,2200,Tscost,706200
reword xn=,0.6996,steps,340,rd=0.314465,C,0.0066,R,0.693,D,0.3004,Scost,2200,Tscost,750200
reword xn=,0.7183,steps,360,rd=0.306279,C,0.0073,R,0.711,D,0.2817,Scost,2200,Tscost,794200
reword xn=,0.7518,steps,380,rd=0.292631,C,0.0057,R,0.7461,D,0.2482,Scost,2200,Tscost,838200
reword xn=,0.7603,steps,400,rd=0.289359,C,0.0064,R,0.7539,D,0.2397,Scost,2200,Tscost,882200
reword xn=,0.7734,steps,420,rd=0.284458,C,0.0038,R,0.7696,D,0.2266,Scost,2200,Tscost,926200
reword xn=,0.7842,steps,440,rd=0.280541,C,0.0025,R,0.7817,D,0.2158,Scost,2200,Tscost,970200
reword xn=,0.7758,steps,460,rd=0.283578,C,0.0024,R,0.7734,D,0.2242,Scost,2200,Tscost,1.0142e+006
reword xn=,0.7964,steps,480,rd=0.276243,C,0.0006,R,0.7958,D,0.2036,Scost,2200,Tscost,1.0582e+006
