reword xn=,0.5,steps,0,rd=0.3,C,0.2964,R,0.2036,D,0.5,Scost,1500
reword xn=,0.4385,steps,20,rd=0.3,C,0.2523,R,0.1862,D,0.5615,Scost,1315.5
reword xn=,0.4183,steps,40,rd=0.3,C,0.1983,R,0.22,D,0.5817,Scost,1254.9
reword xn=,0.3736,steps,60,rd=0.3,C,0.1531,R,0.2205,D,0.6264,Scost,1120.8
reword xn=,0.3391,steps,80,rd=0.3,C,0.1243,R,0.2148,D,0.6609,Scost,1017.3
reword xn=,0.3099,steps,100,rd=0.3,C,0.0953,R,0.2146,D,0.6901,Scost,929.7
reword xn=,0.3074,steps,120,rd=0.3,C,0.0789,R,0.2285,D,0.6926,Scost,922.2
reword xn=,0.3063,steps,140,rd=0.3,C,0.0599,R,0.2464,D,0.6937,Scost,918.9
reword xn=,0.3461,steps,160,rd=0.3,C,0.0614,R,0.2847,D,0.6539,Scost,1038.3
reword xn=,0.3499,steps,180,rd=0.3,C,0.0521,R,0.2978,D,0.6501,Scost,1049.7
reword xn=,0.3535,steps,200,rd=0.3,C,0.0505,R,0.303,D,0.6465,Scost,1060.5
reword xn=,0.3491,steps,220,rd=0.3,C,0.0393,R,0.3098,D,0.6509,Scost,1047.3
reword xn=,0.3668,steps,240,rd=0.3,C,0.0278,R,0.339,D,0.6332,Scost,1100.4
reword xn=,0.3917,steps,260,rd=0.3,C,0.0243,R,0.3674,D,0.6083,Scost,1175.1
reword xn=,0.4187,steps,280,rd=0.3,C,0.0232,R,0.3955,D,0.5813,Scost,1256.1
reword xn=,0.4325,steps,300,rd=0.3,C,0.0223,R,0.4102,D,0.5675,Scost,1297.5
reword xn=,0.4689,steps,320,rd=0.3,C,0.0262,R,0.4427,D,0.5311,Scost,1406.7
reword xn=,0.4856,steps,340,rd=0.3,C,0.0249,R,0.4607,D,0.5144,Scost,1456.8
reword xn=,0.5111,steps,360,rd=0.3,C,0.023,R,0.4881,D,0.4889,Scost,1533.3
reword xn=,0.5234,steps,380,rd=0.3,C,0.0134,R,0.51,D,0.4766,Scost,1570.2
reword xn=,0.5279,steps,400,rd=0.3,C,0.0117,R,0.5162,D,0.4721,Scost,1583.7
reword xn=,0.5504,steps,420,rd=0.3,C,0.013,R,0.5374,D,0.4496,Scost,1651.2
reword xn=,0.6003,steps,440,rd=0.3,C,0.0123,R,0.588,D,0.3997,Scost,1800.9
reword xn=,0.6368,steps,460,rd=0.3,C,0.0117,R,0.6251,D,0.3632,Scost,1910.4
reword xn=,0.6556,steps,480,rd=0.3,C,0.0142,R,0.6414,D,0.3444,Scost,1966.8
reword xn=,0.6827,steps,500,rd=0.3,C,0.0156,R,0.6671,D,0.3173,Scost,2048.1
reword xn=,0.6986,steps,520,rd=0.3,C,0.0172,R,0.6814,D,0.3014,Scost,2095.8
reword xn=,0.7117,steps,540,rd=0.3,C,0.0157,R,0.696,D,0.2883,Scost,2135.1
reword xn=,0.7556,steps,560,rd=0.3,C,0.013,R,0.7426,D,0.2444,Scost,2266.8
reword xn=,0.7845,steps,580,rd=0.3,C,0.0179,R,0.7666,D,0.2155,Scost,2353.5
punish xn=,0.8013,steps,600,rd=0.3,C,0.0189,R,0.7824,D,0.1987,Scost,596.1
punish xn=,0.826,steps,620,rd=0.3,C,0.015,R,0.811,D,0.174,Scost,522
punish xn=,0.8297,steps,640,rd=0.3,C,0.0148,R,0.8149,D,0.1703,Scost,510.9
punish xn=,0.8473,steps,660,rd=0.3,C,0.0191,R,0.8282,D,0.1527,Scost,458.1
punish xn=,0.8647,steps,680,rd=0.3,C,0.0278,R,0.8369,D,0.1353,Scost,405.9
punish xn=,0.8714,steps,700,rd=0.3,C,0.031,R,0.8404,D,0.1286,Scost,385.8
punish xn=,0.8716,steps,720,rd=0.3,C,0.0406,R,0.831,D,0.1284,Scost,385.2
punish xn=,0.8827,steps,740,rd=0.3,C,0.0352,R,0.8475,D,0.1173,Scost,351.9
punish xn=,0.8922,steps,760,rd=0.3,C,0.0336,R,0.8586,D,0.1078,Scost,323.4
punish xn=,0.921,steps,780,rd=0.3,C,0.0313,R,0.8897,D,0.079,Scost,237
punish xn=,0.9213,steps,800,rd=0.3,C,0.034,R,0.8873,D,0.0787,Scost,236.1
punish xn=,0.9188,steps,820,rd=0.3,C,0.0362,R,0.8826,D,0.0812,Scost,243.6
punish xn=,0.9413,steps,840,rd=0.3,C,0.0359,R,0.9054,D,0.0587,Scost,176.1
punish xn=,0.9412,steps,860,rd=0.3,C,0.0336,R,0.9076,D,0.0588,Scost,176.4
punish xn=,0.9406,steps,880,rd=0.3,C,0.0304,R,0.9102,D,0.0594,Scost,178.2
punish xn=,0.9443,steps,900,rd=0.3,C,0.0242,R,0.9201,D,0.0557,Scost,167.1
punish xn=,0.9518,steps,920,rd=0.3,C,0.0224,R,0.9294,D,0.0482,Scost,144.6
punish xn=,0.9539,steps,940,rd=0.3,C,0.0185,R,0.9354,D,0.0461,Scost,138.3
punish xn=,0.9625,steps,960,rd=0.3,C,0.0204,R,0.9421,D,0.0375,Scost,112.5
punish xn=,0.9625,steps,980,rd=0.3,C,0.0246,R,0.9379,D,0.0375,Scost,112.5
punish xn=,0.9638,steps,1000,rd=0.3,C,0.0198,R,0.944,D,0.0362,Scost,108.6
punish xn=,0.977,steps,1020,rd=0.3,C,0.0295,R,0.9475,D,0.023,Scost,69
punish xn=,0.9739,steps,1040,rd=0.3,C,0.0302,R,0.9437,D,0.0261,Scost,78.3
punish xn=,0.9752,steps,1060,rd=0.3,C,0.0379,R,0.9373,D,0.0248,Scost,74.4
punish xn=,0.9812,steps,1080,rd=0.3,C,0.043,R,0.9382,D,0.0188,Scost,56.4
punish xn=,0.9781,steps,1100,rd=0.3,C,0.0423,R,0.9358,D,0.0219,Scost,65.7
punish xn=,0.9824,steps,1120,rd=0.3,C,0.0469,R,0.9355,D,0.0176,Scost,52.8
punish xn=,0.984,steps,1140,rd=0.3,C,0.0488,R,0.9352,D,0.016,Scost,48
punish xn=,0.9817,steps,1160,rd=0.3,C,0.0521,R,0.9296,D,0.0183,Scost,54.9
punish xn=,0.989,steps,1180,rd=0.3,C,0.0586,R,0.9304,D,0.011,Scost,33
punish xn=,0.9913,steps,1200,rd=0.3,C,0.0698,R,0.9215,D,0.0087,Scost,26.1
punish xn=,0.9879,steps,1220,rd=0.3,C,0.0742,R,0.9137,D,0.0121,Scost,36.3
punish xn=,0.9861,steps,1240,rd=0.3,C,0.0864,R,0.8997,D,0.0139,Scost,41.7
punish xn=,0.9862,steps,1260,rd=0.3,C,0.0908,R,0.8954,D,0.0138,Scost,41.4
punish xn=,0.9847,steps,1280,rd=0.3,C,0.0943,R,0.8904,D,0.0153,Scost,45.9
punish xn=,0.9844,steps,1300,rd=0.3,C,0.0962,R,0.8882,D,0.0156,Scost,46.8
punish xn=,0.9847,steps,1320,rd=0.3,C,0.1067,R,0.878,D,0.0153,Scost,45.9
punish xn=,0.9865,steps,1340,rd=0.3,C,0.1095,R,0.877,D,0.0135,Scost,40.5
punish xn=,0.9857,steps,1360,rd=0.3,C,0.1195,R,0.8662,D,0.0143,Scost,42.9
punish xn=,0.9885,steps,1380,rd=0.3,C,0.1258,R,0.8627,D,0.0115,Scost,34.5
punish xn=,0.9875,steps,1400,rd=0.3,C,0.1228,R,0.8647,D,0.0125,Scost,37.5
punish xn=,0.9863,steps,1420,rd=0.3,C,0.1073,R,0.879,D,0.0137,Scost,41.1
punish xn=,0.989,steps,1440,rd=0.3,C,0.1172,R,0.8718,D,0.011,Scost,33
punish xn=,0.9876,steps,1460,rd=0.3,C,0.1283,R,0.8593,D,0.0124,Scost,37.2
punish xn=,0.9888,steps,1480,rd=0.3,C,0.1348,R,0.854,D,0.0112,Scost,33.6
punish xn=,0.9857,steps,1500,rd=0.3,C,0.134,R,0.8517,D,0.0143,Scost,42.9
punish xn=,0.9832,steps,1520,rd=0.3,C,0.1388,R,0.8444,D,0.0168,Scost,50.4
punish xn=,0.9834,steps,1540,rd=0.3,C,0.1548,R,0.8286,D,0.0166,Scost,49.8
punish xn=,0.9798,steps,1560,rd=0.3,C,0.1599,R,0.8199,D,0.0202,Scost,60.6
punish xn=,0.9876,steps,1580,rd=0.3,C,0.178,R,0.8096,D,0.0124,Scost,37.2
punish xn=,0.9846,steps,1600,rd=0.3,C,0.1937,R,0.7909,D,0.0154,Scost,46.2
punish xn=,0.9791,steps,1620,rd=0.3,C,0.1972,R,0.7819,D,0.0209,Scost,62.7
punish xn=,0.9756,steps,1640,rd=0.3,C,0.2056,R,0.77,D,0.0244,Scost,73.2
punish xn=,0.978,steps,1660,rd=0.3,C,0.2158,R,0.7622,D,0.022,Scost,66
punish xn=,0.9712,steps,1680,rd=0.3,C,0.2208,R,0.7504,D,0.0288,Scost,86.4
punish xn=,0.9703,steps,1700,rd=0.3,C,0.2382,R,0.7321,D,0.0297,Scost,89.1
punish xn=,0.966,steps,1720,rd=0.3,C,0.2552,R,0.7108,D,0.034,Scost,102
punish xn=,0.9592,steps,1740,rd=0.3,C,0.2733,R,0.6859,D,0.0408,Scost,122.4
punish xn=,0.958,steps,1760,rd=0.3,C,0.2985,R,0.6595,D,0.042,Scost,126
punish xn=,0.953,steps,1780,rd=0.3,C,0.3121,R,0.6409,D,0.047,Scost,141
punish xn=,0.9512,steps,1800,rd=0.3,C,0.3247,R,0.6265,D,0.0488,Scost,146.4
punish xn=,0.9465,steps,1820,rd=0.3,C,0.3288,R,0.6177,D,0.0535,Scost,160.5
punish xn=,0.9422,steps,1840,rd=0.3,C,0.3382,R,0.604,D,0.0578,Scost,173.4
punish xn=,0.938,steps,1860,rd=0.3,C,0.3436,R,0.5944,D,0.062,Scost,186
punish xn=,0.9297,steps,1880,rd=0.3,C,0.3578,R,0.5719,D,0.0703,Scost,210.9
punish xn=,0.9123,steps,1900,rd=0.3,C,0.3607,R,0.5516,D,0.0877,Scost,263.1
punish xn=,0.9065,steps,1920,rd=0.3,C,0.3626,R,0.5439,D,0.0935,Scost,280.5
punish xn=,0.8967,steps,1940,rd=0.3,C,0.3719,R,0.5248,D,0.1033,Scost,309.9
punish xn=,0.8866,steps,1960,rd=0.3,C,0.3682,R,0.5184,D,0.1134,Scost,340.2
punish xn=,0.8757,steps,1980,rd=0.3,C,0.3675,R,0.5082,D,0.1243,Scost,372.9
punish xn=,0.88,steps,2000,rd=0.3,C,0.3906,R,0.4894,D,0.12,Scost,360
punish xn=,0.8617,steps,2020,rd=0.3,C,0.3816,R,0.4801,D,0.1383,Scost,414.9
punish xn=,0.8575,steps,2040,rd=0.3,C,0.391,R,0.4665,D,0.1425,Scost,427.5
punish xn=,0.854,steps,2060,rd=0.3,C,0.4108,R,0.4432,D,0.146,Scost,438
punish xn=,0.8311,steps,2080,rd=0.3,C,0.3868,R,0.4443,D,0.1689,Scost,506.7
punish xn=,0.8092,steps,2100,rd=0.3,C,0.3768,R,0.4324,D,0.1908,Scost,572.4
reword xn=,0.7897,steps,2120,rd=0.3,C,0.3771,R,0.4126,D,0.2103,Scost,2369.1
reword xn=,0.7752,steps,2140,rd=0.3,C,0.3746,R,0.4006,D,0.2248,Scost,2325.6
reword xn=,0.7563,steps,2160,rd=0.3,C,0.3661,R,0.3902,D,0.2437,Scost,2268.9
reword xn=,0.7424,steps,2180,rd=0.3,C,0.3678,R,0.3746,D,0.2576,Scost,2227.2
reword xn=,0.698,steps,2200,rd=0.3,C,0.335,R,0.363,D,0.302,Scost,2094
reword xn=,0.6974,steps,2220,rd=0.3,C,0.3313,R,0.3661,D,0.3026,Scost,2092.2
reword xn=,0.6777,steps,2240,rd=0.3,C,0.3094,R,0.3683,D,0.3223,Scost,2033.1
reword xn=,0.657,steps,2260,rd=0.3,C,0.2967,R,0.3603,D,0.343,Scost,1971
reword xn=,0.6366,steps,2280,rd=0.3,C,0.268,R,0.3686,D,0.3634,Scost,1909.8
reword xn=,0.6095,steps,2300,rd=0.3,C,0.234,R,0.3755,D,0.3905,Scost,1828.5
reword xn=,0.5901,steps,2320,rd=0.3,C,0.2243,R,0.3658,D,0.4099,Scost,1770.3
reword xn=,0.5623,steps,2340,rd=0.3,C,0.2107,R,0.3516,D,0.4377,Scost,1686.9
reword xn=,0.5535,steps,2360,rd=0.3,C,0.2033,R,0.3502,D,0.4465,Scost,1660.5
reword xn=,0.5567,steps,2380,rd=0.3,C,0.1824,R,0.3743,D,0.4433,Scost,1670.1
reword xn=,0.538,steps,2400,rd=0.3,C,0.176,R,0.362,D,0.462,Scost,1614
reword xn=,0.5238,steps,2420,rd=0.3,C,0.1474,R,0.3764,D,0.4762,Scost,1571.4
reword xn=,0.5135,steps,2440,rd=0.3,C,0.1348,R,0.3787,D,0.4865,Scost,1540.5
reword xn=,0.5066,steps,2460,rd=0.3,C,0.1225,R,0.3841,D,0.4934,Scost,1519.8
reword xn=,0.514,steps,2480,rd=0.3,C,0.1122,R,0.4018,D,0.486,Scost,1542
reword xn=,0.5155,steps,2500,rd=0.3,C,0.1038,R,0.4117,D,0.4845,Scost,1546.5
reword xn=,0.5065,steps,2520,rd=0.3,C,0.0984,R,0.4081,D,0.4935,Scost,1519.5
reword xn=,0.4978,steps,2540,rd=0.3,C,0.0822,R,0.4156,D,0.5022,Scost,1493.4
reword xn=,0.5137,steps,2560,rd=0.3,C,0.0833,R,0.4304,D,0.4863,Scost,1541.1
reword xn=,0.536,steps,2580,rd=0.3,C,0.0776,R,0.4584,D,0.464,Scost,1608
reword xn=,0.544,steps,2600,rd=0.3,C,0.0769,R,0.4671,D,0.456,Scost,1632
reword xn=,0.5583,steps,2620,rd=0.3,C,0.0815,R,0.4768,D,0.4417,Scost,1674.9
reword xn=,0.568,steps,2640,rd=0.3,C,0.0903,R,0.4777,D,0.432,Scost,1704
reword xn=,0.5992,steps,2660,rd=0.3,C,0.09,R,0.5092,D,0.4008,Scost,1797.6
reword xn=,0.5982,steps,2680,rd=0.3,C,0.0956,R,0.5026,D,0.4018,Scost,1794.6
reword xn=,0.6164,steps,2700,rd=0.3,C,0.0988,R,0.5176,D,0.3836,Scost,1849.2
reword xn=,0.6336,steps,2720,rd=0.3,C,0.1011,R,0.5325,D,0.3664,Scost,1900.8
reword xn=,0.6412,steps,2740,rd=0.3,C,0.1105,R,0.5307,D,0.3588,Scost,1923.6
reword xn=,0.659,steps,2760,rd=0.3,C,0.1173,R,0.5417,D,0.341,Scost,1977
reword xn=,0.6879,steps,2780,rd=0.3,C,0.123,R,0.5649,D,0.3121,Scost,2063.7
reword xn=,0.696,steps,2800,rd=0.3,C,0.1223,R,0.5737,D,0.304,Scost,2088
reword xn=,0.7012,steps,2820,rd=0.3,C,0.1127,R,0.5885,D,0.2988,Scost,2103.6
reword xn=,0.7117,steps,2840,rd=0.3,C,0.1132,R,0.5985,D,0.2883,Scost,2135.1
reword xn=,0.7351,steps,2860,rd=0.3,C,0.1104,R,0.6247,D,0.2649,Scost,2205.3
reword xn=,0.7434,steps,2880,rd=0.3,C,0.1113,R,0.6321,D,0.2566,Scost,2230.2
reword xn=,0.7698,steps,2900,rd=0.3,C,0.1207,R,0.6491,D,0.2302,Scost,2309.4
reword xn=,0.7712,steps,2920,rd=0.3,C,0.1135,R,0.6577,D,0.2288,Scost,2313.6
reword xn=,0.7756,steps,2940,rd=0.3,C,0.1147,R,0.6609,D,0.2244,Scost,2326.8
reword xn=,0.7768,steps,2960,rd=0.3,C,0.115,R,0.6618,D,0.2232,Scost,2330.4
reword xn=,0.7808,steps,2980,rd=0.3,C,0.1128,R,0.668,D,0.2192,Scost,2342.4
reword xn=,0.785,steps,3000,rd=0.3,C,0.114,R,0.671,D,0.215,Scost,2355
reword xn=,0.7861,steps,3020,rd=0.3,C,0.1093,R,0.6768,D,0.2139,Scost,2358.3
reword xn=,0.7954,steps,3040,rd=0.3,C,0.1022,R,0.6932,D,0.2046,Scost,2386.2
punish xn=,0.8044,steps,3060,rd=0.3,C,0.0984,R,0.706,D,0.1956,Scost,586.8
punish xn=,0.8115,steps,3080,rd=0.3,C,0.0909,R,0.7206,D,0.1885,Scost,565.5
punish xn=,0.8096,steps,3100,rd=0.3,C,0.0833,R,0.7263,D,0.1904,Scost,571.2
punish xn=,0.8025,steps,3120,rd=0.3,C,0.0881,R,0.7144,D,0.1975,Scost,592.5
reword xn=,0.7955,steps,3140,rd=0.3,C,0.0862,R,0.7093,D,0.2045,Scost,2386.5
reword xn=,0.7801,steps,3160,rd=0.3,C,0.0684,R,0.7117,D,0.2199,Scost,2340.3
reword xn=,0.7846,steps,3180,rd=0.3,C,0.0598,R,0.7248,D,0.2154,Scost,2353.8
reword xn=,0.7671,steps,3200,rd=0.3,C,0.0591,R,0.708,D,0.2329,Scost,2301.3
reword xn=,0.7607,steps,3220,rd=0.3,C,0.0587,R,0.702,D,0.2393,Scost,2282.1
reword xn=,0.7699,steps,3240,rd=0.3,C,0.0535,R,0.7164,D,0.2301,Scost,2309.7
