steps,1160,rd=0.1728,C,0,R,0.6088,D,0.3912,Scost,1052.01,Tscost,945820
steps,1180,rd=0.173625,C,0,R,0.6055,D,0.3945,Scost,1051.3,Tscost,966841
steps,1200,rd=0.16705,C,0,R,0.6318,D,0.3682,Scost,1055.42,Tscost,987916
steps,1220,rd=0.165625,C,0,R,0.6375,D,0.3625,Scost,1055.86,Tscost,1.00903e+006
steps,1240,rd=0.16045,C,0,R,0.6582,D,0.3418,Scost,1056.08,Tscost,1.03015e+006
steps,1260,rd=0.157775,C,0,R,0.6689,D,0.3311,Scost,1055.36,Tscost,1.05126e+006
steps,1280,rd=0.153325,C,0,R,0.6867,D,0.3133,Scost,1052.88,Tscost,1.07235e+006
steps,1300,rd=0.156125,C,0,R,0.6755,D,0.3245,Scost,1054.62,Tscost,1.09343e+006
steps,1320,rd=0.152825,C,0,R,0.6887,D,0.3113,Scost,1052.51,Tscost,1.1145e+006
steps,1340,rd=0.148975,C,0,R,0.7041,D,0.2959,Scost,1048.93,Tscost,1.13551e+006
steps,1360,rd=0.151475,C,0,R,0.6941,D,0.3059,Scost,1051.39,Tscost,1.15648e+006
steps,1380,rd=0.152675,C,0,R,0.6893,D,0.3107,Scost,1052.39,Tscost,1.17752e+006
steps,1400,rd=0.154125,C,0,R,0.6835,D,0.3165,Scost,1053.44,Tscost,1.19859e+006
steps,1420,rd=0.1544,C,0,R,0.6824,D,0.3176,Scost,1053.63,Tscost,1.21966e+006
steps,1440,rd=0.1505,C,0,R,0.698,D,0.302,Scost,1050.49,Tscost,1.24071e+006
steps,1460,rd=0.148025,C,0,R,0.7079,D,0.2921,Scost,1047.87,Tscost,1.2617e+006
steps,1480,rd=0.146825,C,0,R,0.7127,D,0.2873,Scost,1046.42,Tscost,1.28262e+006
steps,1500,rd=0.1451,C,0,R,0.7196,D,0.2804,Scost,1044.14,Tscost,1.30353e+006
steps,1520,rd=0.14585,C,0,R,0.7166,D,0.2834,Scost,1045.16,Tscost,1.32444e+006
steps,1540,rd=0.142625,C,0,R,0.7295,D,0.2705,Scost,1040.45,Tscost,1.34527e+006
steps,1560,rd=0.138675,C,0,R,0.7453,D,0.2547,Scost,1033.54,Tscost,1.36598e+006
